evidence_id,family,indicator,type,first_seen,provenance,confidence,independently_verified,source_url,retrieval_date_utc,notes,status_label
SHK-IND-0001,SharkLoader,C559CC68986933200FD5D9E4388E2F58,md5,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Installer sample (Kaspersky StrikeShark) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0002,SharkLoader,B3352B42432DEDC4A519F011DC8B5D5A,md5,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Dropper sample NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0003,SharkLoader,24FCEBDEECBA65004FDB0923763D74FD,md5,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Dropper (Taiwan gov chain) — Chinese-filename pdf.exe NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0004,SharkLoader,9C872A0D5D5A38950E8B9AC9B488BE3F,md5,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,SharkLoader DLL NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0005,SharkLoader,AA3086BE652C8B20B0B29B2730D57119,md5,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,SharkLoader DLL SystemSettings.dll NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0006,SharkLoader,A514D1BB62D7916475946FE7C07AC0AA,md5,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Encrypted DscCoreR.mui NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0007,SharkLoader,9CBD560F820C95D7C38342CD558CB5C6,md5,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Encrypted SyncRest.dat / SyncRes.dat NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0008,SharkLoader,1F65544978B8EA0E745E573B8EE9684B,md5,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Dropper (Lebanon) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0009,SharkLoader,connect-microsoft.com,domain,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,C2 / infrastructure domain (defanged in article) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0010,SharkLoader,ms-record.com,domain,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,C2 / infrastructure domain NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0011,SharkLoader,ms-record.top,domain,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,C2 / infrastructure domain NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0012,SharkLoader,ms-tray.top,domain,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,C2 / infrastructure domain NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0013,SharkLoader,SystemSettings.dll,filename,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Malicious SharkLoader sideload DLL NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0014,SharkLoader,DscCoreR.mui,filename,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Encrypted module hosting Beacon + MinHook NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0015,SharkLoader,SyncRes.dat,filename,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Encrypted Detours API-hook module (also SyncRest.dat) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0016,SharkLoader,%APPDATA%\xwreg,path,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Common SharkLoader working directory NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0017,SharkLoader,%APPDATA%\xgdf,path,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Alternate SharkLoader working directory NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0018,SharkLoader,MFUpdate,string,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,HKCU Run key value used for SystemSettings.exe persistence (Hong Kong incident) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0019,SharkLoader,\Microsoft\Windows\Edge\Edgeupdate,string,2026-06,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T02:25:00Z,Scheduled task name (Indonesia diplomatic incident) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0020,SharkLoader,d98f568496512e4f98670c61c97cb07a,md5,2026,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T16:38:16Z,Securelist StrikeShark PRIMARY MD5 NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHK-IND-0021,SharkLoader,ed1f9e435dc885292eab65620c51f3fb,md5,2026,PRIMARY-SOURCE,High,false,https://securelist.com/strikeshark-campaign/120326/,2026-09-20T16:38:16Z,Securelist StrikeShark PRIMARY MD5 NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
