evidence_id,family,indicator,type,first_seen,provenance,confidence,independently_verified,source_url,retrieval_date_utc,notes,status_label
STR-IND-0001,StarlandRAT,eorthopaedics.com,domain,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,Staging / HWID C2 (Talos; possibly hijacked) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
STR-IND-0002,StarlandRAT,sastoro.com,domain,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,Parallel staging / HWID C2 under /alpha/ NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
STR-IND-0003,StarlandRAT,web-devtools.com,domain,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,Shellcode staging (/starlandfox /x32remka /dopfile) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
STR-IND-0004,StarlandRAT,zynaris.io,domain,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,HTA stager / trojanized installer lures NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
STR-IND-0005,StarlandRAT,windowscreenrepairnearme.com,domain,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,Primary Starland RAT C2 (possibly hijacked) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
STR-IND-0006,StarlandRAT,aipythondevs.com,domain,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,Primary Starland RAT C2 NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
STR-IND-0007,StarlandRAT,0x6ae382ed2154cc84c6672e4e908cd2c69c1b35ba,crypto_constant,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,Polygon smart-contract address for XOR-encrypted fallback C2 NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
STR-IND-0008,StarlandRAT,polygon-rpc.com,domain,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,Public Polygon JSON-RPC used for fallback domain retrieval NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
STR-IND-0009,StarlandRAT,skuefq_bot,string,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,Telegram bot username for victim notification beacons (id 8384531459) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
STR-IND-0010,StarlandRAT,komandastuk_bot,string,2025-06/2026,PRIMARY-SOURCE,High,false,https://blog.talosintelligence.com/uat-11795-deploys-novel-starland-rat-and-bespoke-wldr-c2-implant-in-financially-motivated-campaign/,2026-09-20T02:25:00Z,Telegram bot username for victim notification beacons (id 7993597060) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
